timestamp,station,destination,line,train_number,departure_time,status,track,car_sections,occupancy_light,occupancy_medium,occupancy_heavy,occupancy_no_data
2025-01-03 22:01:05,Newark,Trenton ✈,NEC,3893,10:56 PM,,4,0,0,0,0,0
2025-01-03 22:01:05,Newark,New York,AMTK,A90,11:03 PM,,2,0,0,0,0,0
2025-01-03 22:01:05,Newark,High Bridge,RARV,5197,11:08 PM,,4,0,0,0,0,0
2025-01-03 22:01:05,Newark,New York -SEC,NEC,3886,11:15 PM,,1,0,0,0,0,0
2025-01-03 22:01:05,Newark,Trenton ✈,NEC,3895,11:24 PM,,4,0,0,0,0,0
2025-01-03 22:01:05,Newark,New York,AMTK,A186,11:30 PM,,2,0,0,0,0,0
2025-01-03 22:01:05,Newark,New York,AMTK,A2130,11:34 PM,,2,0,0,0,0,0
2025-01-03 22:01:05,Newark,Long Branch ✈,NJCL,3297,11:36 PM,,4,0,0,0,0,0
2025-01-03 22:01:05,Newark,New York -SEC,NJCL,3288,11:42 PM,,1,0,0,0,0,0
2025-01-03 22:01:05,Newark,New York -SEC,NEC,3742,12:11 AM,,1,0,0,0,0,0
